Weight,ID,starttime,endtime,profile_GOR,profile_gross_household,responsible,consent,squarefootage,bedrooms,whenbuilt,profile_house_tenure,address_change_time,profile_household_size,under16sinhousehold,over75sinhousehold,EPCrating,SchemesAwareness_1,SchemesAwareness_2,SchemesAwareness_3,SchemesAwareness_4,SchemesAwareness_5,SchemesAwareness_6,SchemesAwareness_7,CircumstancesLikelihood_1,CircumstancesLikelihood_2,CircumstancesLikelihood_3,CircumstancesLikelihood_4,CircumstancesLikelihood_5,AdoptionLikelihood,AdoptionLikelihood_1,AdoptionLikelihood_2,AdoptionLikelihood_3,AdoptionLikelihood_4,AdoptionLikelihood_5,adoptedmeasures_1,adoptedmeasures_2,adoptedmeasures_3,adoptedmeasures_4,adoptedmeasures_5,adoptedmeasures_6,adoptedmeasures_7,adoptedmeasures_8,adoptedmeasures_9,adoptedmeasures_10,adoptedmeasures_11,adoptedmeasures_12,adoptedmeasures_13,adoptedmeasures_14,house_type,housetype_nomiss,_mi_miss,_1_house_type2,_1_whenbuilt2,_1_bedrooms,_1_hhsize,_1_old75,_1_minor16,_1_income,_1_address_change_time,age,profile_gender,profile_socialgrade,profile_education_level,pastvote_ge_2019,_merge15,income,tenure,minor16,old75,hhsize,whenbuilt2,awarenessum,house_type2,treated,treatedsum,sumlowcost,lowcostdummy,sumhighcost,highcostdummy,treatedmulti
0.853762246,1084,7/31/2022,7/31/2022,7,14.0,1,1,4,3.0,1,2,5,2,1,1,5,0,1,0,0,0,0,0,10,8,9,8,7,1,9,8,8,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,1.0,3.0,2.0,0.0,0.0,14.0,5.0,39,0,3,16,1.0,Matched (3),14.0,1.0,0,0,2.0,1.0,1,2.0,0,0,0,0,0,0,0.0
0.671528849,1085,7/26/2022,7/26/2022,5,3.0,1,1,6,5.0,2,1,7,1,1,1,9,0,0,0,0,0,0,0,6,6,6,6,6,1,6,6,6,6,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2.0,Semi detached,0,2.0,2.0,5.0,1.0,0.0,0.0,3.0,7.0,74,0,2,9,1.0,Matched (3),3.0,1.0,0,0,1.0,2.0,0,2.0,1,2,0,0,2,1,2.0
0.285807078,1086,7/31/2022,7/31/2022,9,7.0,1,1,6,2.0,1,4,4,2,1,1,9,0,0,0,0,0,0,0,9,10,11,11,10,1,10,6,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,1.0,2.0,2.0,0.0,0.0,7.0,4.0,24,0,3,16,2.0,Matched (3),7.0,2.0,0,0,2.0,1.0,0,2.0,0,0,0,0,0,0,0.0
0.735868272,1087,7/28/2022,7/28/2022,6,17.0,1,1,6,3.0,2,6,7,1,1,1,9,0,0,0,0,0,0,0,6,6,6,6,6,1,6,6,6,6,6,0,0,0,0,0,0,1,1,0,0,0,1,1,0,5.0,Flat,1,5.0,2.0,3.0,1.0,0.0,0.0,2.4218364,7.0,67,0,3,20,,Matched (3),,2.0,0,0,1.0,2.0,0,5.0,1,4,1,1,3,1,3.0
1.034598232,1088,7/26/2022,7/26/2022,9,16.0,1,1,6,4.0,2,1,7,2,1,2,3,0,0,0,0,0,1,0,11,11,11,6,6,1,6,1,11,11,11,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2.0,Semi detached,1,2.0,2.0,4.0,2.0,1.0,0.0,4.6949153,7.0,78,0,4,9,1.0,Matched (3),,1.0,0,1,2.0,2.0,1,2.0,1,4,2,1,2,1,3.0
0.640081968,1089,7/28/2022,7/28/2022,2,6.0,1,1,6,5.0,1,1,5,2,1,1,6,0,0,0,0,0,0,0,8,9,11,11,11,1,11,5,11,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,Terraced,0,3.0,1.0,5.0,2.0,0.0,0.0,6.0,5.0,70,0,2,11,3.0,Matched (3),6.0,1.0,0,0,2.0,1.0,0,3.0,1,1,1,1,0,0,1.0
1.204500517,1090,7/26/2022,7/26/2022,2,6.0,1,1,6,4.0,5,6,5,4,2,1,9,0,0,0,0,0,0,0,5,5,5,5,5,1,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,5.0,4.0,4.0,0.0,1.0,6.0,5.0,36,0,5,9,,Matched (3),6.0,2.0,1,0,4.0,5.0,0,2.0,0,0,0,0,0,0,0.0
0.690758545,1091,7/27/2022,7/27/2022,2,3.0,1,1,6,4.0,2,2,7,2,1,1,9,0,0,0,0,0,1,0,8,8,8,6,8,1,6,6,11,10,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,7.0,66,0,3,9,,Matched (3),3.0,1.0,0,0,2.0,2.0,1,2.0,1,3,1,1,2,1,3.0
0.952117763,1092,7/27/2022,7/27/2022,1,2.0,1,1,6,3.0,1,6,7,1,1,1,9,0,0,0,0,0,0,0,11,7,7,8,8,1,8,8,8,8,8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,5.0,Flat,0,5.0,1.0,3.0,1.0,0.0,0.0,2.0,7.0,50,1,6,9,2.0,Matched (3),2.0,2.0,0,0,1.0,1.0,0,5.0,1,3,0,0,3,1,2.0
0.708802514,1093,7/28/2022,7/28/2022,9,5.0,1,1,6,5.0,2,1,7,2,1,1,9,0,1,0,0,0,1,0,7,7,6,10,9,1,8,2,9,5,9,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1.0,Detached,0,1.0,2.0,5.0,2.0,0.0,0.0,5.0,7.0,66,0,2,16,3.0,Matched (3),5.0,1.0,0,0,2.0,2.0,2,1.0,1,5,3,1,2,1,3.0
0.742818204,1094,7/26/2022,7/26/2022,8,17.0,1,1,4,5.0,2,2,7,2,1,1,9,0,0,0,0,1,0,0,1,1,1,1,1,1,3,1,8,3,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1.0,Detached,1,1.0,2.0,5.0,2.0,0.0,0.0,3.5689924,7.0,69,1,1,18,1.0,Matched (3),,1.0,0,0,2.0,2.0,1,1.0,1,8,3,1,5,1,3.0
1.22160289,1095,7/30/2022,7/30/2022,10,9.0,1,1,6,4.0,3,2,5,1,2,1,9,0,0,0,0,0,0,0,4,7,9,5,6,1,6,8,11,10,10,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.0,Semi detached,0,2.0,3.0,4.0,1.0,0.0,1.0,9.0,5.0,41,1,3,11,2.0,Matched (3),9.0,1.0,1,0,1.0,3.0,0,2.0,1,3,0,0,3,1,2.0
0.900255908,1096,7/31/2022,7/31/2022,10,1.0,1,1,6,4.0,1,4,6,4,3,1,9,0,0,0,0,0,0,0,10,9,9,6,7,1,6,8,9,7,10,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3.0,Terraced,0,3.0,1.0,4.0,4.0,0.0,1.0,1.0,6.0,43,0,6,1,,Matched (3),1.0,2.0,1,0,4.0,1.0,0,3.0,1,3,1,1,2,1,3.0
0.872284031,1098,7/28/2022,7/28/2022,6,13.0,1,1,4,4.0,1,2,7,2,1,1,9,0,1,0,0,0,0,0,7,8,9,4,9,1,7,2,7,7,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,1.0,4.0,2.0,0.0,0.0,13.0,7.0,56,1,1,18,1.0,Matched (3),13.0,1.0,0,0,2.0,1.0,1,2.0,1,3,1,1,2,1,3.0
0.962797283,1099,7/26/2022,7/26/2022,5,10.0,1,1,2,3.0,2,2,7,3,1,1,9,0,0,0,0,1,0,0,1,3,2,1,3,1,3,4,2,4,4,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2.0,Semi detached,0,2.0,2.0,3.0,3.0,0.0,0.0,10.0,7.0,58,1,3,4,1.0,Matched (3),10.0,1.0,0,0,3.0,2.0,1,2.0,1,4,3,1,1,1,3.0
1.191276917,1100,7/26/2022,7/26/2022,2,10.0,1,1,6,3.0,1,2,7,2,1,1,9,0,0,0,0,0,0,0,6,6,9,6,7,1,8,7,9,9,9,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2.0,Semi detached,0,2.0,1.0,3.0,2.0,0.0,0.0,10.0,7.0,51,0,4,16,1.0,Matched (3),10.0,1.0,0,0,2.0,1.0,0,2.0,1,3,0,0,3,1,2.0
0.773970126,1101,7/28/2022,7/28/2022,5,5.0,1,1,6,5.0,3,1,6,2,1,2,9,0,1,0,0,1,0,0,11,11,11,11,11,1,11,11,11,11,11,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1.0,Detached,0,1.0,3.0,5.0,2.0,1.0,0.0,5.0,6.0,79,0,3,1,1.0,Matched (3),5.0,1.0,0,1,2.0,3.0,2,1.0,1,5,1,1,4,1,3.0
0.700664234,1102,7/26/2022,7/26/2022,3,16.0,1,1,6,3.0,2,6,5,2,1,1,9,1,0,0,0,0,1,0,6,6,6,6,6,1,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,Bungalow,1,6.0,2.0,3.0,2.0,0.0,0.0,-1.6474171,5.0,45,0,6,16,2.0,Matched (3),,2.0,0,0,2.0,2.0,2,6.0,0,0,0,0,0,0,0.0
0.49884901,1103,7/31/2022,7/31/2022,5,5.0,1,1,6,3.0,1,2,6,1,1,1,9,0,0,0,0,0,0,0,4,4,3,6,3,1,7,7,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,1.0,3.0,1.0,0.0,0.0,5.0,6.0,32,0,5,4,,Matched (3),5.0,1.0,0,0,1.0,1.0,0,3.0,0,0,0,0,0,0,0.0
0.731033485,1104,7/29/2022,7/29/2022,10,8.0,1,1,4,4.0,2,1,7,2,3,3,4,0,0,0,0,0,0,0,7,10,10,3,3,1,6,2,8,6,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1.0,Detached,0,1.0,2.0,4.0,2.0,1.0,1.0,8.0,7.0,75,0,2,11,2.0,Matched (3),8.0,1.0,1,1,2.0,2.0,0,1.0,1,9,4,1,5,1,3.0
0.673643336,1105,7/26/2022,7/26/2022,8,11.0,1,1,2,3.0,5,4,6,2,1,1,3,0,1,0,0,0,1,0,6,6,6,6,6,1,7,6,6,8,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,1,4.136704,5.0,3.0,2.0,0.0,0.0,11.0,6.0,31,0,3,17,,Matched (3),11.0,2.0,0,0,2.0,5.0,2,,1,2,1,1,1,1,3.0
0.679279269,1106,8/1/2022,8/1/2022,9,4.0,1,1,3,5.0,4,1,6,1,1,1,3,0,1,1,0,0,1,0,11,11,11,11,11,1,11,8,11,11,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1.0,Detached,0,1.0,4.0,5.0,1.0,0.0,0.0,4.0,6.0,67,0,2,18,1.0,Matched (3),4.0,1.0,0,0,1.0,4.0,3,1.0,1,3,2,1,1,1,3.0
0.942426852,1107,7/26/2022,7/26/2022,9,6.0,1,1,6,4.0,2,1,7,3,1,1,5,0,1,0,0,0,1,0,10,10,11,10,10,1,10,9,11,11,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,Terraced,0,3.0,2.0,4.0,3.0,0.0,0.0,6.0,7.0,51,0,4,14,,Matched (3),6.0,1.0,0,0,3.0,2.0,2,3.0,1,1,1,1,0,0,1.0
1.066923637,1108,7/26/2022,7/26/2022,8,17.0,1,1,6,4.0,2,2,5,3,3,1,9,0,0,0,0,0,0,0,5,6,6,5,6,1,6,4,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,1,3.0,2.0,4.0,3.0,0.0,1.0,6.5928493,5.0,46,1,3,15,,Matched (3),,1.0,1,0,3.0,2.0,0,3.0,0,0,0,0,0,0,0.0
0.836540307,1109,7/30/2022,7/30/2022,6,11.0,1,1,6,3.0,5,2,4,2,3,1,9,0,1,0,0,0,0,0,4,1,1,1,1,1,11,3,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,5.0,3.0,2.0,0.0,1.0,11.0,4.0,48,0,4,6,,Matched (3),11.0,1.0,1,0,2.0,5.0,1,3.0,0,0,0,0,0,0,0.0
1.355376196,1110,7/31/2022,7/31/2022,4,4.0,1,1,6,3.0,3,6,7,1,1,1,9,1,1,0,0,0,1,0,6,6,6,6,6,1,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,Flat,0,5.0,3.0,3.0,1.0,0.0,0.0,4.0,7.0,49,0,3,9,,Matched (3),4.0,2.0,0,0,1.0,3.0,3,5.0,1,1,0,0,1,1,2.0
0.567138848,1111,8/1/2022,8/1/2022,8,9.0,1,1,6,2.0,3,2,5,1,1,1,9,0,0,0,0,0,1,0,8,9,10,7,7,1,6,7,9,9,9,0,1,1,0,0,0,0,0,0,0,0,0,1,0,4.0,Maisonette,0,4.0,3.0,2.0,1.0,0.0,0.0,9.0,5.0,48,0,3,9,,Matched (3),9.0,1.0,0,0,1.0,3.0,1,4.0,1,3,2,1,1,1,3.0
0.679279269,1112,7/26/2022,7/26/2022,9,17.0,1,1,4,4.0,3,1,7,1,1,2,4,0,1,0,0,1,1,0,2,2,1,1,1,1,6,2,2,5,11,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1.0,Detached,1,1.0,3.0,4.0,1.0,1.0,0.0,3.01074,7.0,77,0,2,11,1.0,Matched (3),,1.0,0,1,1.0,3.0,3,1.0,1,4,2,1,2,1,3.0
1.649318825,1113,7/31/2022,7/31/2022,7,6.0,1,1,3,6.0,2,2,7,3,3,1,9,0,0,0,0,0,0,0,7,8,9,8,8,1,8,6,10,9,9,1,1,0,0,0,0,1,0,0,0,0,1,0,0,6.0,Bungalow,0,6.0,2.0,6.0,3.0,0.0,1.0,6.0,7.0,47,0,3,11,,Matched (3),6.0,1.0,1,0,3.0,2.0,0,6.0,1,4,3,1,1,1,3.0
0.878238611,1114,7/28/2022,7/28/2022,3,17.0,1,1,3,3.0,2,4,4,2,1,1,9,0,0,0,0,0,0,0,7,3,6,6,6,1,7,6,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,Flat,1,5.0,2.0,3.0,2.0,0.0,0.0,5.227131,4.0,50,1,1,6,1.0,Matched (3),,2.0,0,0,2.0,2.0,0,5.0,0,0,0,0,0,0,0.0
0.751336348,1115,7/27/2022,7/27/2022,4,13.0,1,1,2,3.0,1,1,7,3,1,1,9,0,0,0,0,0,0,0,9,9,10,10,6,1,8,8,11,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,1.0,3.0,3.0,0.0,0.0,13.0,7.0,60,0,3,9,1.0,Matched (3),13.0,1.0,0,0,3.0,1.0,0,3.0,0,0,0,0,0,0,0.0
0.589887683,1116,7/28/2022,7/28/2022,3,2.0,1,1,6,3.0,2,5,1,3,3,1,9,0,0,0,0,0,0,0,8,7,9,5,9,1,8,7,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,Semi detached,0,2.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,46,0,5,1,2.0,Matched (3),2.0,2.0,1,0,3.0,2.0,0,2.0,0,0,0,0,0,0,0.0
0.888728025,1117,7/29/2022,7/29/2022,8,6.0,1,1,6,3.0,1,2,7,2,1,1,9,0,0,0,0,0,0,0,8,8,8,8,8,1,8,8,8,8,8,0,0,0,0,0,0,1,0,0,0,0,1,1,0,5.0,Flat,0,5.0,1.0,3.0,2.0,0.0,0.0,6.0,7.0,62,1,5,9,1.0,Matched (3),6.0,1.0,0,0,2.0,1.0,0,5.0,1,3,1,1,2,1,3.0
0.754461006,1119,7/28/2022,7/28/2022,11,8.0,1,1,2,4.0,3,1,7,2,1,1,3,0,0,0,0,1,0,0,8,9,9,9,9,1,8,9,10,6,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,3.0,4.0,2.0,0.0,0.0,8.0,7.0,63,1,1,9,4.0,Matched (3),8.0,1.0,0,0,2.0,3.0,1,3.0,1,2,2,1,0,0,1.0
2.265953172,1120,7/31/2022,7/31/2022,3,9.0,1,1,6,4.0,5,1,5,2,3,1,9,0,0,0,0,0,0,0,6,6,6,6,6,1,6,6,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,Detached,0,1.0,5.0,4.0,2.0,0.0,1.0,9.0,5.0,46,1,5,11,,Matched (3),9.0,1.0,1,0,2.0,5.0,0,1.0,1,2,1,1,1,1,3.0
0.638470088,1121,7/26/2022,7/26/2022,9,17.0,1,1,2,3.0,1,4,6,1,1,1,9,0,0,0,0,0,0,0,3,5,4,1,1,1,5,1,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,1,3.0,1.0,3.0,1.0,0.0,0.0,2.122999,6.0,65,0,2,18,99.0,Matched (3),,2.0,0,0,1.0,1.0,0,3.0,0,0,0,0,0,0,0.0
1.027681426,1122,7/27/2022,7/27/2022,9,12.0,1,1,5,5.0,1,2,7,4,3,1,9,0,0,0,0,0,0,0,7,7,8,8,6,1,11,7,10,9,3,1,1,1,1,1,0,1,0,0,0,0,1,1,1,2.0,Semi detached,0,2.0,1.0,5.0,4.0,0.0,1.0,12.0,7.0,41,1,2,11,3.0,Matched (3),12.0,1.0,1,0,4.0,1.0,0,2.0,1,9,4,1,5,1,3.0
0.879854766,1123,7/28/2022,7/28/2022,5,7.0,1,1,3,3.0,4,6,5,2,1,1,9,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,Bungalow,0,6.0,4.0,3.0,2.0,0.0,0.0,7.0,5.0,47,0,4,15,1.0,Matched (3),7.0,2.0,0,0,2.0,4.0,0,6.0,1,1,0,0,1,1,2.0
0.646426266,1124,7/30/2022,7/30/2022,2,10.0,1,1,1,4.0,1,2,6,3,2,1,9,0,0,0,0,0,1,0,9,9,9,8,8,1,9,9,8,7,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,1.0,4.0,3.0,0.0,1.0,10.0,6.0,31,0,3,5,2.0,Matched (3),10.0,1.0,1,0,3.0,1.0,1,3.0,1,2,1,1,1,1,3.0
1.608778528,1125,7/28/2022,7/28/2022,9,11.0,1,1,6,4.0,3,2,7,3,2,1,9,0,1,0,0,0,0,0,6,6,6,6,6,1,5,7,6,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,Terraced,0,3.0,3.0,4.0,3.0,0.0,1.0,11.0,7.0,47,0,1,16,3.0,Matched (3),11.0,1.0,1,0,3.0,3.0,1,3.0,1,3,3,1,0,0,1.0
0.81085145,1126,7/28/2022,7/28/2022,1,4.0,1,1,6,4.0,3,1,7,2,1,2,3,0,1,0,0,0,1,0,3,2,3,3,3,1,2,1,5,2,8,1,1,0,0,0,0,0,0,0,0,0,1,1,0,2.0,Semi detached,0,2.0,3.0,4.0,2.0,1.0,0.0,4.0,7.0,77,1,3,15,,Matched (3),4.0,1.0,0,1,2.0,3.0,2,2.0,1,4,3,1,1,1,3.0
0.538136565,1127,7/30/2022,7/30/2022,9,4.0,1,1,1,3.0,2,4,6,2,1,1,9,0,1,0,0,0,1,0,2,2,2,2,2,1,3,4,9,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,Flat,0,5.0,2.0,3.0,2.0,0.0,0.0,4.0,6.0,44,0,5,11,,Matched (3),4.0,2.0,0,0,2.0,2.0,2,5.0,0,0,0,0,0,0,0.0
0.697541697,1128,7/20/2022,7/20/2022,11,17.0,1,1,6,2.0,3,1,7,1,1,1,9,0,1,0,0,1,0,0,11,11,11,11,11,1,11,11,11,11,11,1,0,0,0,0,0,0,1,0,0,0,1,1,0,95.0,Other,1,4.2039847,3.0,2.0,1.0,0.0,0.0,1.6968715,7.0,74,1,6,6,4.0,Matched (3),,1.0,0,0,1.0,3.0,2,,1,4,2,1,2,1,3.0
0.759792195,1129,7/27/2022,7/27/2022,5,3.0,1,1,6,4.0,3,1,7,1,1,1,9,0,0,0,0,0,1,0,6,6,6,6,6,1,9,4,9,9,9,0,1,0,0,0,0,0,0,0,0,0,1,1,0,3.0,Terraced,0,3.0,3.0,4.0,1.0,0.0,0.0,3.0,7.0,68,1,6,8,,Matched (3),3.0,1.0,0,0,1.0,3.0,1,3.0,1,3,2,1,1,1,3.0
0.583936921,1130,7/29/2022,7/29/2022,11,13.0,1,1,4,4.0,2,2,4,2,1,1,5,0,0,0,0,0,1,0,7,5,7,5,8,1,5,7,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,Terraced,0,3.0,2.0,4.0,2.0,0.0,0.0,13.0,4.0,33,0,5,17,4.0,Matched (3),13.0,1.0,0,0,2.0,2.0,1,3.0,1,1,0,0,1,1,2.0
1.772898684,1131,7/29/2022,7/29/2022,7,6.0,1,1,3,3.0,2,2,7,2,3,1,9,0,0,0,0,0,0,0,5,9,9,6,8,1,6,9,9,7,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,Maisonette,0,4.0,2.0,3.0,2.0,0.0,1.0,6.0,7.0,59,0,3,8,2.0,Matched (3),6.0,1.0,1,0,2.0,2.0,0,4.0,1,1,0,0,1,1,2.0
1.666571878,1132,7/20/2022,7/20/2022,7,3.0,1,1,6,4.0,1,1,7,1,1,1,9,0,1,0,0,1,0,0,7,5,6,5,6,1,6,5,7,6,7,1,0,1,0,1,0,0,0,0,0,0,0,1,0,95.0,Other,1,2.8276129,1.0,4.0,1.0,0.0,0.0,3.0,7.0,68,0,6,4,2.0,Matched (3),3.0,1.0,0,0,1.0,1.0,2,,1,4,2,1,2,1,3.0
0.708802514,1133,7/26/2022,7/26/2022,8,7.0,1,1,2,3.0,3,1,7,2,1,1,2,0,0,0,0,0,0,0,7,6,6,6,7,1,8,8,11,8,8,1,1,0,0,1,0,1,0,0,0,0,1,1,0,6.0,Bungalow,0,6.0,3.0,3.0,2.0,0.0,0.0,7.0,7.0,66,0,2,14,3.0,Matched (3),7.0,1.0,0,0,2.0,3.0,0,6.0,1,6,3,1,3,1,3.0
0.486035767,1134,7/28/2022,7/28/2022,11,17.0,1,1,3,4.0,1,2,6,2,1,1,4,0,1,0,0,1,1,1,8,8,8,8,8,1,9,9,11,9,8,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1.0,Detached,1,1.0,1.0,4.0,2.0,0.0,0.0,16.581596,6.0,42,0,2,15,4.0,Matched (3),,1.0,0,0,2.0,1.0,4,1.0,1,7,2,1,5,1,3.0
0.758737604,1135,7/30/2022,7/30/2022,9,4.0,1,1,6,4.0,2,1,7,2,1,1,9,0,0,0,0,0,0,0,7,6,7,6,6,1,7,6,6,7,8,0,0,0,0,0,0,1,1,0,0,0,1,1,0,6.0,Bungalow,0,6.0,2.0,4.0,2.0,0.0,0.0,4.0,7.0,57,0,3,11,1.0,Matched (3),4.0,1.0,0,0,2.0,2.0,0,6.0,1,4,1,1,3,1,3.0
0.919015667,1136,7/26/2022,7/26/2022,6,7.0,1,1,6,4.0,2,1,6,2,3,2,9,0,0,0,0,0,0,0,3,4,7,6,5,1,5,7,6,4,5,0,0,0,0,1,0,1,0,0,0,0,1,1,0,6.0,Bungalow,0,6.0,2.0,4.0,2.0,1.0,1.0,7.0,6.0,66,1,3,8,1.0,Matched (3),7.0,1.0,1,1,2.0,2.0,0,6.0,1,4,1,1,3,1,3.0
1.171807485,1137,7/27/2022,7/27/2022,10,17.0,1,1,6,4.0,2,2,6,2,1,1,3,1,0,0,0,0,0,0,9,11,10,10,8,1,11,6,11,11,7,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,Semi detached,1,2.0,2.0,4.0,2.0,0.0,0.0,7.095062,6.0,30,0,3,16,,Matched (3),,1.0,0,0,2.0,2.0,1,2.0,1,3,2,1,1,1,3.0
1.083654692,1138,7/26/2022,7/26/2022,3,11.0,1,1,2,3.0,2,2,6,2,1,1,4,0,0,0,0,1,0,0,10,8,8,9,9,1,9,10,11,10,8,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6.0,Bungalow,0,6.0,2.0,3.0,2.0,0.0,0.0,11.0,6.0,54,0,4,20,1.0,Matched (3),11.0,1.0,0,0,2.0,2.0,1,6.0,1,4,3,1,1,1,3.0
0.684476049,1139,7/31/2022,7/31/2022,4,3.0,1,1,3,2.0,2,5,6,2,1,1,4,1,1,0,1,0,0,0,10,10,10,9,8,1,9,11,10,10,11,1,0,0,0,0,0,0,0,0,1,0,1,1,0,6.0,Bungalow,0,6.0,2.0,2.0,2.0,0.0,0.0,3.0,6.0,63,0,6,6,1.0,Matched (3),3.0,2.0,0,0,2.0,2.0,3,6.0,1,4,2,1,2,1,3.0
0.658312476,1140,7/26/2022,7/26/2022,8,12.0,1,1,6,4.0,5,1,5,2,1,1,9,0,1,0,0,1,1,0,7,6,7,8,7,1,8,8,10,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Detached,0,1.0,5.0,4.0,2.0,0.0,0.0,12.0,5.0,57,0,1,18,1.0,Matched (3),12.0,1.0,0,0,2.0,5.0,3,1.0,0,0,0,0,0,0,0.0
0.919015667,1141,7/26/2022,7/26/2022,8,7.0,1,1,2,4.0,3,1,5,2,3,2,9,0,0,0,0,0,0,0,6,7,8,1,9,1,8,4,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,Detached,0,1.0,3.0,4.0,2.0,1.0,1.0,7.0,5.0,74,1,3,3,1.0,Matched (3),7.0,1.0,1,1,2.0,3.0,0,1.0,0,0,0,0,0,0,0.0
0.775103016,1142,7/26/2022,7/26/2022,6,9.0,1,1,6,5.0,3,2,7,2,1,1,9,1,1,0,0,1,1,1,8,8,9,9,9,1,7,3,10,7,7,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1.0,Detached,0,1.0,3.0,5.0,2.0,0.0,0.0,9.0,7.0,74,1,2,11,3.0,Matched (3),9.0,1.0,0,0,2.0,3.0,5,1.0,1,3,1,1,2,1,3.0
0.505148061,1143,7/29/2022,7/29/2022,3,17.0,1,1,1,3.0,2,4,5,2,1,1,9,1,1,0,0,1,0,0,8,9,9,8,8,1,10,8,9,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,1,3.0,2.0,3.0,2.0,0.0,0.0,5.4503455,5.0,32,0,5,15,,Matched (3),,2.0,0,0,2.0,2.0,3,3.0,0,0,0,0,0,0,0.0
0.572532715,1144,7/30/2022,7/30/2022,6,9.0,1,1,6,4.0,2,4,6,3,2,1,9,0,0,0,0,0,0,0,7,6,6,8,11,1,6,6,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,Terraced,0,3.0,2.0,4.0,3.0,0.0,1.0,9.0,6.0,43,0,5,14,1.0,Matched (3),9.0,2.0,1,0,3.0,2.0,0,3.0,0,0,0,0,0,0,0.0
1.651738018,1145,7/29/2022,7/29/2022,2,13.0,1,1,6,4.0,3,2,6,2,1,1,9,0,0,0,0,0,1,0,8,9,9,9,8,1,8,4,8,9,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,Maisonette,0,4.0,3.0,4.0,2.0,0.0,0.0,13.0,6.0,35,0,1,16,2.0,Matched (3),13.0,1.0,0,0,2.0,3.0,1,4.0,1,1,0,0,1,1,2.0
